concello;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng.1;Unnamed: 17
Triacastela;51311;36706;Es1120001.3814;UA425;50.85900261;UA400;4756.165389;51380.0;Es1120001.3814;1;S;6510;6510;;Prados de sega de baixa altitude;4756.165389;
Triacastela;51312;36706;Es1120001.3814;UA425;50.85900261;UA400;4756.165389;51376.0;Es1120001.3814;5;P;9260;9260;;Soutos;4756.165389;
Triacastela;51328;36710;Es1120001.3818;UA425;51.72523813;UA400;7308.607926;51396.0;Es1120001.3818;5;P;9260;9260;;Soutos;7308.607926;
Triacastela;51329;36710;Es1120001.3818;UA425;51.72523813;UA400;7308.607926;51397.0;Es1120001.3818;1;S;3260;3260;;Ríos dos pisos basal a montano;7308.607926;
Triacastela;51330;36710;Es1120001.3818;UA425;51.72523813;UA400;7308.607926;51398.0;Es1120001.3818;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;7308.607926;
Triacastela;51331;36710;Es1120001.3818;UA425;51.72523813;UA400;7308.607926;51399.0;Es1120001.3818;1;S;4030;4030;;Queirogais secos europeos;7308.607926;
Triacastela;51332;36710;Es1120001.3818;UA425;51.72523813;UA400;7308.607926;51400.0;Es1120001.3818;1;S;6510;6510;;Prados de sega de baixa altitude;7308.607926;
Triacastela;57495;37472;Es1120001.4604;UA320;5.128747463;UA300;2102.999577;57567.0;Es1120001.4604;1;V;4030;4030;;Queirogais secos europeos;2102.999577;
Triacastela;57496;37472;Es1120001.4604;UA320;5.128747463;UA300;2102.999577;57572.0;Es1120001.4604;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;2102.999577;
Triacastela;57497;37472;Es1120001.4604;UA320;5.128747463;UA300;2102.999577;57571.0;Es1120001.4604;1;V;4030;4030;;Queirogais secos europeos;2102.999577;
Triacastela;57498;37472;Es1120001.4604;UA320;5.128747463;UA300;2102.999577;57570.0;Es1120001.4604;1;V;4030;4030;;Queirogais secos europeos;2102.999577;
Triacastela;57499;37472;Es1120001.4604;UA320;5.128747463;UA300;2102.999577;57573.0;Es1120001.4604;1;S;3260;3260;;Ríos dos pisos basal a montano;2102.999577;
Triacastela;57500;37472;Es1120001.4604;UA320;5.128747463;UA300;2102.999577;57566.0;Es1120001.4604;1;V;8310;8310;;Covas non explotadas polo turismo;2102.999577;
Triacastela;57501;37472;Es1120001.4604;UA320;5.128747463;UA300;2102.999577;57565.0;Es1120001.4604;1;V;8130;8130;;Desprendementos mediterráneos occidentais e termófilos;2102.999577;
Triacastela;57502;37472;Es1120001.4604;UA320;5.128747463;UA300;2102.999577;57564.0;Es1120001.4604;3;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;2102.999577;
Triacastela;57503;37472;Es1120001.4604;UA320;5.128747463;UA300;2102.999577;57563.0;Es1120001.4604;4;V;8230;8230;;Rochedos silíceos con vexetación pioneira;2102.999577;
Triacastela;57504;37472;Es1120001.4604;UA320;5.128747463;UA300;2102.999577;57569.0;Es1120001.4604;1;V;4030;4030;;Queirogais secos europeos;2102.999577;
Triacastela;57505;37472;Es1120001.4604;UA320;5.128747463;UA300;2102.999577;57568.0;Es1120001.4604;1;V;4030;4030;;Queirogais secos europeos;2102.999577;
Triacastela;59455;37649;Es1120001.4782;UA320;1.599656025;UA300;934.141415;59527.0;Es1120001.4782;1;V;4030;4030;;Queirogais secos europeos;934.141415;
Triacastela;59456;37649;Es1120001.4782;UA320;1.599656025;UA300;934.141415;59533.0;Es1120001.4782;1;S;3260;3260;;Ríos dos pisos basal a montano;934.141415;
Triacastela;59457;37649;Es1120001.4782;UA320;1.599656025;UA300;934.141415;59532.0;Es1120001.4782;1;V;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;934.141415;
Triacastela;59458;37649;Es1120001.4782;UA320;1.599656025;UA300;934.141415;59531.0;Es1120001.4782;1;V;4030;4030;;Queirogais secos europeos;934.141415;
Triacastela;59459;37649;Es1120001.4782;UA320;1.599656025;UA300;934.141415;59530.0;Es1120001.4782;1;V;4030;4030;;Queirogais secos europeos;934.141415;
Triacastela;59460;37649;Es1120001.4782;UA320;1.599656025;UA300;934.141415;59523.0;Es1120001.4782;4;V;8230;8230;;Rochedos silíceos con vexetación pioneira;934.141415;
Triacastela;59461;37649;Es1120001.4782;UA320;1.599656025;UA300;934.141415;59528.0;Es1120001.4782;1;V;4030;4030;;Queirogais secos europeos;934.141415;
Triacastela;59462;37649;Es1120001.4782;UA320;1.599656025;UA300;934.141415;59526.0;Es1120001.4782;1;V;8310;8310;;Covas non explotadas polo turismo;934.141415;
Triacastela;59463;37649;Es1120001.4782;UA320;1.599656025;UA300;934.141415;59525.0;Es1120001.4782;1;V;8130;8130;;Desprendementos mediterráneos occidentais e termófilos;934.141415;
Triacastela;59464;37649;Es1120001.4782;UA320;1.599656025;UA300;934.141415;59524.0;Es1120001.4782;3;V;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;934.141415;
Triacastela;59465;37649;Es1120001.4782;UA320;1.599656025;UA300;934.141415;59529.0;Es1120001.4782;1;V;4030;4030;;Queirogais secos europeos;934.141415;
Triacastela;65001;38665;Es1120001.5803;UA540;76.89004949;UA500;8866.454078;65069.0;Es1120001.5803;4;V;6520;6520;;Prados de sega de montaña;8866.454078;
Triacastela;65002;38665;Es1120001.5803;UA540;76.89004949;UA500;8866.454078;65074.0;Es1120001.5803;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;8866.454078;
Triacastela;65003;38665;Es1120001.5803;UA540;76.89004949;UA500;8866.454078;65077.0;Es1120001.5803;1;S;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;8866.454078;
Triacastela;65004;38665;Es1120001.5803;UA540;76.89004949;UA500;8866.454078;65076.0;Es1120001.5803;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;8866.454078;
Triacastela;65005;38665;Es1120001.5803;UA540;76.89004949;UA500;8866.454078;65075.0;Es1120001.5803;1;S;6210*;6210;X;Prados secos seminaturais (Festuco-Brometalia);8866.454078;
Triacastela;65006;38665;Es1120001.5803;UA540;76.89004949;UA500;8866.454078;65073.0;Es1120001.5803;1;S;4030;4030;;Queirogais secos europeos;8866.454078;
Triacastela;65007;38665;Es1120001.5803;UA540;76.89004949;UA500;8866.454078;65072.0;Es1120001.5803;1;S;6410;6410;;Prados con Molinia;8866.454078;
Triacastela;65008;38665;Es1120001.5803;UA540;76.89004949;UA500;8866.454078;65070.0;Es1120001.5803;2;V;6510;6510;;Prados de sega de baixa altitude;8866.454078;
Triacastela;65009;38665;Es1120001.5803;UA540;76.89004949;UA500;8866.454078;65071.0;Es1120001.5803;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;8866.454078;
