concello;objectid;ua_teselas;ua_tesel_1;ua;hectares;grupoua;shape_leng;tabla_anex;tabla_an_1;cobertura;cod_tipo;codanexoi;cod_anexoi;p;anexoi_gal;shape_leng.1;Unnamed: 17
Forcarei;205603;120321;ES1140014.0915;UA220;0.295535787;UA200;2956.831602;205612.0;ES1140014.0915;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;2956.831602;
Forcarei;205604;120320;ES1140014.0916;UA220;0.82543188;UA200;8255.425449;205613.0;ES1140014.0916;5;P;3260;3260;;Ríos dos pisos basal a montano;8255.425449;
Forcarei;205605;120320;ES1140014.0916;UA220;0.82543188;UA200;8255.425449;205614.0;ES1140014.0916;2;V;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;8255.425449;
Forcarei;205606;120320;ES1140014.0916;UA220;0.82543188;UA200;8255.425449;205615.0;ES1140014.0916;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;8255.425449;
Forcarei;205893;120448;ES1140014.1030;UA260;4.050952225;UA200;6734.778201;205902.0;ES1140014.1030;5;P;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;6734.778201;
Forcarei;205894;120448;ES1140014.1030;UA260;4.050952225;UA200;6734.778201;205903.0;ES1140014.1030;1;V;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;6734.778201;
Forcarei;205897;120449;ES1140014.1032;UA260;0.598241377;UA200;1586.382651;205906.0;ES1140014.1032;5;P;91E0*;9.10E+01;X;Bosques aluviais de Alnus glutinosa e Fraxinus excelsior;1586.382651;
Forcarei;205898;120449;ES1140014.1032;UA260;0.598241377;UA200;1586.382651;205907.0;ES1140014.1032;1;V;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;1586.382651;
Forcarei;205980;120525;ES1140014.1072;UA411;12.64989519;UA400;4319.033779;205991.0;ES1140014.1072;1;S;6430;6430;;Megaforbios éutrofos higrófilos das orlas de chairas;4319.033779;
Forcarei;205981;120525;ES1140014.1072;UA411;12.64989519;UA400;4319.033779;205995.0;ES1140014.1072;1;S;6220*;6220;X;Pseudoestepas de gramíneas e anuais da orde Thero-Brachypodietea;4319.033779;
Forcarei;205982;120525;ES1140014.1072;UA411;12.64989519;UA400;4319.033779;205994.0;ES1140014.1072;1;S;8220;8220;;Encostas rochosas silíceas con vexetación casmofítica;4319.033779;
Forcarei;205983;120525;ES1140014.1072;UA411;12.64989519;UA400;4319.033779;205992.0;ES1140014.1072;1;S;4030;4030;;Queirogais secos europeos;4319.033779;
Forcarei;205984;120525;ES1140014.1072;UA411;12.64989519;UA400;4319.033779;205990.0;ES1140014.1072;1;S;3260;3260;;Ríos dos pisos basal a montano;4319.033779;
Forcarei;205985;120525;ES1140014.1072;UA411;12.64989519;UA400;4319.033779;205989.0;ES1140014.1072;5;V;9230;9230;;Carballeiras galaico-portugueses con Quercus robur e Q. pyrenaica;4319.033779;
Forcarei;205986;120525;ES1140014.1072;UA411;12.64989519;UA400;4319.033779;205993.0;ES1140014.1072;1;S;8230;8230;;Rochedos silíceos con vexetación pioneira;4319.033779;
